pos	int
60.5502	229.00
60.5764	225.00
60.6027	191.00
60.6289	219.00
60.6552	200.00
60.6815	197.00
60.7077	208.00
60.7340	197.00
60.7602	200.00
60.7865	226.00
60.8127	202.00
60.8390	187.00
60.8652	232.00
60.8915	188.00
60.9177	190.00
60.9440	206.00
60.9703	157.00
60.9965	221.00
61.0228	212.00
61.0490	196.00
61.0753	192.00
61.1015	232.00
61.1278	200.00
61.1540	210.00
61.1803	221.00
61.2065	198.00
61.2328	199.00
61.2591	204.00
61.2853	200.00
61.3116	215.00
61.3378	189.00
61.3641	220.00
61.3903	193.00
61.4166	216.00
61.4428	210.00
61.4691	187.00
61.4953	191.00
61.5216	190.00
61.5479	197.00
61.5741	233.00
61.6004	182.00
61.6266	198.00
61.6529	189.00
61.6791	213.00
61.7054	201.00
61.7316	224.00
61.7579	198.00
61.7841	187.00
61.8104	225.00
61.8367	201.00
61.8629	203.00
61.8892	199.00
61.9154	179.00
61.9417	186.00
61.9679	210.00
61.9942	197.00
62.0204	215.00
62.0467	235.00
62.0729	200.00
62.0992	198.00
62.1255	200.00
62.1517	198.00
62.1780	188.00
62.2042	190.00
62.2305	180.00
62.2567	208.00
62.2830	217.00
62.3092	187.00
62.3355	197.00
62.3617	189.00
62.3880	195.00
62.4143	211.00
62.4405	210.00
62.4668	219.00
62.4930	218.00
62.5193	189.00
62.5455	199.00
62.5718	195.00
62.5980	197.00
62.6243	181.00
62.6505	186.00
62.6768	209.00
62.7031	206.00
62.7293	211.00
62.7556	154.00
62.7818	205.00
62.8081	189.00
62.8343	199.00
62.8606	189.00
62.8868	203.00
62.9131	216.00
62.9393	189.00
62.9656	183.00
62.9919	208.00
63.0181	181.00
63.0444	175.00
63.0706	183.00
63.0969	192.00
63.1231	203.00
63.1494	201.00
63.1756	200.00
63.2019	194.00
63.2281	212.00
63.2544	190.00
63.2807	192.00
63.3069	202.00
63.3332	210.00
63.3594	201.00
63.3857	221.00
63.4119	187.00
63.4382	195.00
63.4644	209.00
63.4907	183.00
63.5169	208.00
63.5432	190.00
63.5695	180.00
63.5957	178.00
63.6220	195.00
63.6482	204.00
63.6745	184.00
63.7007	187.00
63.7270	219.00
63.7532	199.00
63.7795	200.00
63.8057	194.00
63.8320	209.00
63.8583	180.00
63.8845	192.00
63.9108	192.00
63.9370	196.00
63.9633	181.00
63.9895	201.00
64.0158	208.00
64.0420	206.00
64.0683	184.00
64.0946	186.00
64.1208	211.00
64.1471	182.00
64.1733	192.00
64.1996	188.00
64.2258	222.00
64.2521	203.00
64.2783	195.00
64.3046	205.00
64.3308	219.00
64.3571	194.00
64.3834	188.00
64.4096	200.00
64.4359	203.00
64.4621	204.00
64.4884	184.00
64.5146	208.00
64.5409	188.00
64.5671	194.00
64.5934	212.00
64.6196	178.00
64.6459	180.00
64.6722	213.00
64.6984	207.00
64.7247	187.00
64.7509	204.00
64.7772	204.00
64.8034	161.00
64.8297	203.00
64.8559	178.00
64.8822	162.00
64.9084	187.00
64.9347	202.00
64.9610	203.00
64.9872	206.00
65.0135	203.00
65.0397	189.00
65.0660	205.00
65.0922	190.00
65.1185	196.00
65.1447	228.00
65.1710	207.00
65.1972	232.00
65.2235	215.00
65.2498	183.00
65.2760	198.00
65.3023	197.00
65.3285	198.00
65.3548	196.00
65.3810	221.00
65.4073	190.00
65.4335	219.00
65.4598	178.00
65.4860	192.00
65.5123	160.00
65.5386	205.00
65.5648	182.00
65.5911	201.00
65.6173	182.00
65.6436	178.00
65.6698	183.00
65.6961	169.00
65.7223	184.00
65.7486	208.00
65.7748	187.00
65.8011	203.00
65.8274	202.00
65.8536	189.00
65.8799	192.00
65.9061	212.00
65.9324	189.00
65.9586	211.00
65.9849	197.00
66.0111	179.00
66.0374	196.00
66.0636	195.00
66.0899	182.00
66.1162	185.00
66.1424	200.00
66.1687	178.00
66.1949	165.00
66.2212	176.00
66.2474	184.00
66.2737	200.00
66.2999	184.00
66.3262	169.00
66.3524	200.00
66.3787	195.00
66.4050	171.00
66.4312	199.00
66.4575	201.00
66.4837	213.00
66.5100	200.00
66.5362	176.00
66.5625	188.00
66.5887	195.00
66.6150	178.00
66.6412	183.00
66.6675	191.00
66.6938	162.00
66.7200	192.00
66.7463	221.00
66.7725	183.00
66.7988	198.00
66.8250	176.00
66.8513	186.00
66.8775	202.00
66.9038	182.00
66.9300	197.00
66.9563	193.00
66.9826	180.00
67.0088	190.00
67.0351	211.00
67.0613	207.00
67.0876	195.00
67.1138	213.00
67.1401	178.00
67.1663	199.00
67.1926	187.00
67.2188	207.00
67.2451	203.00
67.2714	168.00
67.2976	200.00
67.3239	196.00
67.3501	207.00
67.3764	202.00
67.4026	180.00
67.4289	218.00
67.4551	212.00
67.4814	189.00
67.5076	212.00
67.5339	166.00
67.5602	184.00
67.5864	224.00
67.6127	186.00
67.6389	195.00
67.6652	188.00
67.6914	201.00
67.7177	194.00
67.7439	219.00
67.7702	187.00
67.7964	210.00
67.8227	211.00
67.8490	218.00
67.8752	202.00
67.9015	209.00
67.9277	192.00
67.9540	207.00
67.9802	203.00
68.0065	222.00
68.0327	198.00
68.0590	219.00
68.0852	210.00
68.1115	196.00
68.1378	206.00
68.1640	215.00
68.1903	209.00
68.2165	245.00
68.2428	193.00
68.2690	208.00
68.2953	234.00
68.3215	179.00
68.3478	199.00
68.3740	212.00
68.4003	211.00
68.4266	244.00
68.4528	180.00
68.4791	237.00
68.5053	238.00
68.5316	228.00
68.5578	224.00
68.5841	215.00
68.6103	229.00
68.6366	229.00
68.6628	252.00
68.6891	252.00
68.7154	265.00
68.7416	293.00
68.7679	304.00
68.7941	317.00
68.8204	335.00
68.8466	335.00
68.8729	317.00
68.8991	404.00
68.9254	455.00
68.9516	582.00
68.9779	827.00
69.0042	1257.00
69.0304	1880.00
69.0567	3060.00
69.0829	4449.00
69.1092	4590.00
69.1354	2768.00
69.1617	1472.00
69.1879	1169.00
69.2142	1296.00
69.2404	1596.00
69.2667	2309.00
69.2930	2595.00
69.3192	2058.00
69.3455	1193.00
69.3717	786.00
69.3980	547.00
69.4242	388.00
69.4505	367.00
69.4767	365.00
69.5030	296.00
69.5292	314.00
69.5555	262.00
69.5818	264.00
69.6080	253.00
69.6343	258.00
69.6605	264.00
69.6868	231.00
69.7130	231.00
69.7393	220.00
69.7655	235.00
69.7918	238.00
69.8180	219.00
69.8443	223.00
69.8706	203.00
69.8968	250.00
69.9231	228.00
69.9493	256.00
69.9756	232.00
70.0018	219.00
70.0281	190.00
70.0543	224.00
70.0806	205.00
70.1068	184.00
70.1331	216.00
70.1594	230.00
70.1856	201.00
70.2119	240.00
70.2381	193.00
70.2644	199.00
70.2906	199.00
70.3169	206.00
70.3431	226.00
70.3694	191.00
70.3956	233.00
70.4219	208.00
70.4482	223.00
70.4744	191.00
70.5007	192.00
70.5269	183.00
70.5532	231.00
70.5794	185.00
70.6057	200.00
70.6319	206.00
70.6582	191.00
70.6844	175.00
70.7107	200.00
70.7370	211.00
70.7632	234.00
70.7895	184.00
70.8157	178.00
70.8420	200.00
70.8682	192.00
70.8945	187.00
70.9207	203.00
70.9470	208.00
70.9732	196.00
70.9995	200.00
71.0258	189.00
71.0520	201.00
71.0783	203.00
71.1045	196.00
71.1308	212.00
71.1570	186.00
71.1833	194.00
71.2095	183.00
71.2358	182.00
71.2620	214.00
71.2883	197.00
71.3146	164.00
71.3408	209.00
71.3671	185.00
71.3933	192.00
71.4196	168.00
71.4458	175.00
71.4721	170.00
71.4983	189.00
71.5246	194.00
71.5508	209.00
71.5771	198.00
71.6034	178.00
71.6296	182.00
71.6559	182.00
71.6821	190.00
71.7084	190.00
71.7346	196.00
71.7609	190.00
71.7871	210.00
71.8134	214.00
71.8396	182.00
71.8659	187.00
71.8922	173.00
71.9184	208.00
71.9447	199.00
71.9709	178.00
71.9972	205.00
72.0234	171.00
72.0497	163.00
72.0759	231.00
72.1022	193.00
72.1284	195.00
72.1547	196.00
72.1810	191.00
72.2072	170.00
72.2335	186.00
72.2597	190.00
72.2860	189.00
72.3122	195.00
72.3385	206.00
72.3647	199.00
72.3910	201.00
72.4172	182.00
72.4435	186.00
72.4698	181.00
72.4960	189.00
72.5223	195.00
72.5485	173.00
72.5748	175.00
72.6010	212.00
72.6273	178.00
72.6535	209.00
72.6798	203.00
72.7060	197.00
72.7323	201.00
72.7586	209.00
72.7848	220.00
72.8111	168.00
72.8373	171.00
72.8636	174.00
72.8898	185.00
72.9161	203.00
72.9423	192.00
72.9686	192.00
72.9948	165.00
73.0211	191.00
73.0474	184.00
73.0736	210.00
73.0999	179.00
73.1261	173.00
73.1524	198.00
73.1786	201.00
73.2049	205.00
73.2311	188.00
73.2574	180.00
73.2836	182.00
73.3099	195.00
73.3362	212.00
73.3624	173.00
73.3887	211.00
73.4149	181.00
73.4412	175.00
73.4674	187.00
73.4937	174.00
73.5199	201.00
73.5462	188.00
73.5724	193.00
73.5987	180.00
73.6250	178.00
73.6512	181.00
73.6775	189.00
73.7037	181.00
73.7300	220.00
73.7562	184.00
73.7825	195.00
73.8087	209.00
73.8350	179.00
73.8612	208.00
73.8875	197.00
73.9138	214.00
73.9400	214.00
73.9663	204.00
73.9925	194.00
74.0188	179.00
74.0450	207.00
74.0713	189.00
74.0975	202.00
74.1238	194.00
74.1500	184.00
74.1763	207.00
74.2026	209.00
74.2288	206.00
74.2551	203.00
74.2813	203.00
74.3076	204.00
74.3338	219.00
74.3601	186.00
74.3863	202.00
74.4126	212.00
74.4388	215.00
74.4651	179.00
74.4914	206.00
74.5176	203.00
74.5439	179.00
74.5701	184.00
74.5964	185.00
74.6226	203.00
74.6489	197.00
74.6751	202.00
74.7014	207.00
74.7277	201.00
74.7539	218.00
74.7802	205.00
74.8064	176.00
74.8327	201.00
74.8589	207.00
74.8852	187.00
74.9114	214.00
74.9377	199.00
74.9639	205.00
74.9902	201.00
75.0165	214.00
75.0427	196.00
75.0690	208.00
75.0952	206.00
75.1215	222.00
75.1477	220.00
75.1740	207.00
75.2002	211.00
75.2265	233.00
75.2527	184.00
75.2790	206.00
75.3053	204.00
75.3315	232.00
75.3578	204.00
75.3840	213.00
75.4103	198.00
75.4365	217.00
75.4628	245.00
75.4890	194.00
75.5153	241.00
75.5415	232.00
75.5678	224.00
75.5941	241.00
75.6203	219.00
75.6466	217.00
75.6728	217.00
75.6991	222.00
75.7253	246.00
75.7516	241.00
75.7778	267.00
75.8041	258.00
75.8303	280.00
75.8566	287.00
75.8829	264.00
75.9091	324.00
75.9354	293.00
75.9616	329.00
75.9879	296.00
76.0141	315.00
76.0404	374.00
76.0666	361.00
76.0929	366.00
76.1191	454.00
76.1454	506.00
76.1717	633.00
76.1979	769.00
76.2242	1088.00
76.2504	1788.00
76.2767	2843.00
76.3029	4949.00
76.3292	7252.00
76.3554	7024.00
76.3817	4180.00
76.4079	2257.00
76.4342	1566.00
76.4605	1379.00
76.4867	1633.00
76.5130	2322.00
76.5392	3294.00
76.5655	4007.00
76.5917	3126.00
76.6180	1842.00
76.6442	1057.00
76.6705	790.00
76.6967	535.00
76.7230	473.00
76.7493	436.00
76.7755	389.00
76.8018	329.00
76.8280	350.00
76.8543	288.00
76.8805	277.00
76.9068	268.00
76.9330	275.00
76.9593	286.00
76.9855	274.00
77.0118	229.00
77.0381	245.00
77.0643	246.00
77.0906	234.00
77.1168	281.00
77.1431	251.00
77.1693	228.00
77.1956	214.00
77.2218	240.00
77.2481	232.00
77.2743	247.00
77.3006	211.00
77.3269	221.00
77.3531	235.00
77.3794	241.00
77.4056	216.00
77.4319	192.00
77.4581	230.00
77.4844	238.00
77.5106	220.00
77.5369	217.00
77.5631	240.00
77.5894	233.00
77.6157	222.00
77.6419	200.00
77.6682	235.00
77.6944	253.00
77.7207	239.00
77.7469	235.00
77.7732	227.00
77.7994	198.00
77.8257	216.00
77.8519	214.00
77.8782	199.00
77.9045	202.00
77.9307	187.00
77.9570	214.00
77.9832	204.00
78.0095	229.00
78.0357	212.00
78.0620	224.00
78.0882	215.00
78.1145	161.00
78.1407	204.00
78.1670	204.00
78.1933	212.00
78.2195	206.00
78.2458	206.00
78.2720	205.00
78.2983	200.00
78.3245	205.00
78.3508	176.00
78.3770	203.00
78.4033	202.00
78.4295	224.00
78.4558	184.00
78.4821	182.00
78.5083	191.00
78.5346	173.00
78.5608	187.00
78.5871	220.00
78.6133	199.00
78.6396	210.00
78.6658	208.00
78.6921	207.00
78.7183	200.00
78.7446	206.00
78.7709	197.00
78.7971	201.00
78.8234	189.00
78.8496	208.00
78.8759	195.00
78.9021	211.00
78.9284	195.00
78.9546	206.00
78.9809	192.00
79.0071	209.00
79.0334	209.00
79.0597	192.00
79.0859	175.00
79.1122	204.00
79.1384	171.00
79.1647	198.00
79.1909	183.00
79.2172	211.00
79.2434	192.00
79.2697	179.00
79.2959	188.00
79.3222	180.00
79.3485	185.00
79.3747	215.00
79.4010	214.00
79.4272	215.00
79.4535	197.00
79.4797	173.00
79.5060	179.00
79.5322	199.00
79.5585	208.00
79.5847	183.00
79.6110	205.00
79.6373	206.00
79.6635	170.00
79.6898	192.00
79.7160	209.00
79.7423	209.00
79.7685	202.00
79.7948	193.00
79.8210	190.00
79.8473	180.00
79.8735	196.00
79.8998	176.00
79.9261	191.00
79.9523	188.00
79.9786	192.00
80.0048	180.00
80.0311	184.00
80.0573	181.00
80.0836	206.00
80.1098	183.00
80.1361	197.00
80.1623	164.00
80.1886	197.00
80.2149	170.00
80.2411	183.00
80.2674	201.00
80.2936	194.00
80.3199	204.00
80.3461	181.00
80.3724	180.00
80.3986	162.00
80.4249	202.00
80.4511	223.00
80.4774	218.00
80.5037	187.00
80.5299	193.00
80.5562	187.00
80.5824	189.00
80.6087	197.00
80.6349	188.00
80.6612	192.00
80.6874	195.00
80.7137	203.00
80.7399	190.00
80.7662	190.00
80.7925	216.00
80.8187	215.00
80.8450	201.00
80.8712	192.00
80.8975	214.00
80.9237	190.00
80.9500	218.00
80.9762	196.00
81.0025	201.00
81.0287	203.00
81.0550	199.00
81.0813	196.00
81.1075	180.00
81.1338	201.00
81.1600	175.00
81.1863	182.00
81.2125	206.00
81.2388	194.00
81.2650	171.00
81.2913	221.00
81.3175	206.00
81.3438	172.00
81.3701	188.00
81.3963	206.00
81.4226	205.00
81.4488	174.00
81.4751	190.00
81.5013	216.00
81.5276	202.00
81.5538	165.00
81.5801	196.00
81.6063	187.00
81.6326	205.00
81.6589	181.00
81.6851	210.00
81.7114	188.00
81.7376	197.00
81.7639	176.00
81.7901	203.00
81.8164	173.00
81.8426	208.00
81.8689	205.00
81.8951	187.00
81.9214	191.00
81.9477	176.00
81.9739	181.00
82.0002	178.00
82.0264	198.00
82.0527	191.00
82.0789	199.00
82.1052	189.00
82.1314	198.00
82.1577	195.00
82.1839	220.00
82.2102	163.00
82.2365	182.00
82.2627	166.00
82.2890	213.00
82.3152	167.00
82.3415	178.00
82.3677	196.00
82.3940	179.00
82.4202	195.00
82.4465	181.00
82.4727	214.00
82.4990	196.00
82.5253	189.00
82.5515	225.00
82.5778	197.00
82.6040	183.00
82.6303	200.00
82.6565	200.00
82.6828	202.00
82.7090	185.00
82.7353	209.00
82.7615	192.00
82.7878	194.00
82.8141	164.00
82.8403	175.00
82.8666	185.00
82.8928	207.00
82.9191	189.00
82.9453	182.00
82.9716	215.00
82.9978	194.00
83.0241	193.00
83.0503	207.00
83.0766	205.00
83.1029	172.00
83.1291	203.00
83.1554	184.00
83.1816	206.00
83.2079	182.00
83.2341	190.00
83.2604	188.00
83.2866	203.00
83.3129	187.00
83.3391	215.00
83.3654	201.00
83.3917	196.00
83.4179	197.00
83.4442	199.00
83.4704	225.00
83.4967	196.00
83.5229	194.00
83.5492	181.00
83.5754	209.00
83.6017	171.00
83.6279	214.00
83.6542	200.00
83.6805	193.00
83.7067	183.00
83.7330	213.00
83.7592	181.00
83.7855	177.00
83.8117	174.00
83.8380	206.00
83.8642	195.00
83.8905	176.00
83.9167	201.00
83.9430	204.00
83.9693	209.00
83.9955	188.00
84.0218	172.00
84.0480	200.00
84.0743	197.00
84.1005	195.00
84.1268	193.00
84.1530	203.00
84.1793	187.00
84.2055	200.00
84.2318	212.00
84.2581	189.00
84.2843	203.00
84.3106	196.00
84.3368	190.00
84.3631	179.00
84.3893	208.00
84.4156	180.00
84.4418	189.00
84.4681	186.00
84.4943	224.00
84.5206	212.00
84.5469	201.00
84.5731	214.00
84.5994	194.00
84.6256	205.00
84.6519	195.00
84.6781	179.00
84.7044	190.00
84.7306	196.00
84.7569	223.00
84.7831	200.00
84.8094	195.00
84.8357	202.00
84.8619	186.00
84.8882	179.00
84.9144	200.00
84.9407	214.00
84.9669	192.00
84.9932	210.00
85.0194	220.00
85.0457	184.00
85.0719	189.00
85.0982	190.00
85.1245	205.00
85.1507	200.00
85.1770	214.00
85.2032	193.00
85.2295	181.00
85.2557	223.00
85.2820	206.00
85.3082	207.00
85.3345	199.00
85.3608	202.00
85.3870	192.00
85.4133	214.00
85.4395	231.00
85.4658	223.00
85.4920	217.00
85.5183	175.00
85.5445	180.00
85.5708	226.00
85.5970	224.00
85.6233	191.00
85.6496	200.00
85.6758	193.00
85.7021	190.00
85.7283	183.00
85.7546	202.00
85.7808	198.00
85.8071	185.00
85.8333	194.00
85.8596	220.00
85.8858	171.00
85.9121	207.00
85.9384	203.00
85.9646	211.00
85.9909	223.00
86.0171	188.00
86.0434	200.00
86.0696	195.00
86.0959	207.00
86.1221	229.00
86.1484	195.00
86.1746	205.00
86.2009	220.00
86.2272	260.00
86.2534	202.00
86.2797	195.00
86.3059	221.00
86.3322	196.00
86.3584	208.00
86.3847	192.00
86.4109	232.00
86.4372	211.00
86.4634	224.00
86.4897	201.00
86.5160	225.00
86.5422	212.00
86.5685	222.00
86.5947	195.00
86.6210	211.00
86.6472	214.00
86.6735	201.00
86.6997	236.00
86.7260	202.00
86.7522	186.00
86.7785	213.00
86.8048	199.00
86.8310	211.00
86.8573	208.00
86.8835	223.00
86.9098	213.00
86.9360	250.00
86.9623	219.00
86.9885	226.00
87.0148	231.00
87.0410	217.00
87.0673	223.00
87.0936	220.00
87.1198	240.00
87.1461	222.00
87.1723	246.00
87.1986	251.00
87.2248	250.00
87.2511	264.00
87.2773	283.00
87.3036	242.00
87.3298	269.00
87.3561	276.00
87.3824	281.00
87.4086	268.00
87.4349	299.00
87.4611	314.00
87.4874	306.00
87.5136	328.00
87.5399	340.00
87.5661	374.00
87.5924	401.00
87.6186	376.00
87.6449	405.00
87.6712	406.00
87.6974	454.00
87.7237	464.00
87.7499	490.00
87.7762	607.00
87.8024	729.00
87.8287	890.00
87.8549	1167.00
87.8812	1678.00
87.9074	2533.00
87.9337	4071.00
87.9600	6600.00
87.9862	9039.00
88.0125	8082.00
88.0387	5069.00
88.0650	3028.00
88.0912	1968.00
88.1175	1504.00
88.1437	1406.00
88.1700	1613.00
88.1962	2099.00
88.2225	3046.00
88.2488	4270.00
88.2750	4778.00
88.3013	3538.00
88.3275	2240.00
88.3538	1343.00
88.3800	968.00
88.4063	742.00
88.4325	641.00
88.4588	562.00
88.4850	466.00
88.5113	424.00
88.5376	386.00
88.5638	370.00
88.5901	348.00
88.6163	343.00
88.6426	350.00
88.6688	339.00
88.6951	308.00
88.7213	320.00
88.7476	264.00
88.7738	321.00
88.8001	277.00
88.8264	258.00
88.8526	266.00
88.8789	263.00
88.9051	263.00
88.9314	244.00
88.9576	270.00
88.9839	219.00
89.0101	271.00
89.0364	262.00
89.0626	231.00
89.0889	211.00
89.1152	232.00
89.1414	242.00
89.1677	247.00
89.1939	216.00
89.2202	232.00
89.2464	269.00
89.2727	215.00
89.2989	214.00
89.3252	237.00
89.3514	230.00
89.3777	241.00
89.4040	199.00
89.4302	211.00
89.4565	220.00
89.4827	223.00
89.5090	222.00
89.5352	209.00
89.5615	211.00
89.5877	221.00
89.6140	203.00
89.6402	207.00
89.6665	221.00
89.6928	236.00
89.7190	222.00
89.7453	234.00
89.7715	236.00
89.7978	246.00
89.8240	219.00
89.8503	202.00
89.8765	207.00
89.9028	222.00
89.9290	217.00
89.9553	204.00
89.9816	202.00
90.0078	205.00
90.0341	211.00
90.0603	202.00
90.0866	197.00
90.1128	204.00
90.1391	222.00
90.1653	171.00
90.1916	212.00
90.2178	200.00
90.2441	210.00
90.2704	209.00
90.2966	210.00
90.3229	194.00
90.3491	197.00
90.3754	194.00
90.4016	206.00
90.4279	189.00
90.4541	190.00
90.4804	192.00
90.5066	199.00
90.5329	208.00
90.5592	201.00
90.5854	215.00
90.6117	203.00
90.6379	201.00
90.6642	203.00
90.6904	210.00
90.7167	207.00
90.7429	190.00
90.7692	210.00
90.7954	215.00
90.8217	221.00
90.8480	182.00
90.8742	182.00
90.9005	192.00
90.9267	206.00
90.9530	187.00
90.9792	212.00
91.0055	187.00
91.0317	183.00
91.0580	173.00
91.0842	189.00
91.1105	198.00
91.1368	174.00
91.1630	192.00
91.1893	201.00
91.2155	197.00
91.2418	165.00
91.2680	187.00
91.2943	188.00
91.3205	188.00
91.3468	200.00
91.3730	181.00
91.3993	195.00
91.4256	179.00
91.4518	187.00
91.4781	194.00
91.5043	205.00
91.5306	193.00
91.5568	202.00
91.5831	192.00
91.6093	195.00
91.6356	199.00
91.6618	181.00
91.6881	201.00
91.7144	182.00
91.7406	185.00
91.7669	203.00
91.7931	187.00
91.8194	186.00
91.8456	183.00
91.8719	198.00
91.8981	215.00
91.9244	185.00
91.9506	174.00
91.9769	168.00
92.0032	192.00
92.0294	172.00
92.0557	187.00
92.0819	207.00
92.1082	216.00
92.1344	196.00
92.1607	213.00
92.1869	191.00
92.2132	168.00
92.2394	196.00
92.2657	213.00
92.2920	192.00
92.3182	201.00
92.3445	186.00
92.3707	191.00
92.3970	202.00
92.4232	201.00
92.4495	199.00
92.4757	200.00
92.5020	195.00
92.5282	167.00
92.5545	189.00
92.5808	182.00
92.6070	205.00
92.6333	215.00
92.6595	184.00
92.6858	203.00
92.7120	189.00
92.7383	206.00
92.7645	218.00
92.7908	219.00
92.8170	219.00
92.8433	198.00
92.8696	206.00
92.8958	173.00
92.9221	217.00
92.9483	216.00
92.9746	192.00
93.0008	229.00
93.0271	205.00
93.0533	175.00
93.0796	199.00
93.1058	199.00
93.1321	221.00
93.1584	213.00
93.1846	204.00
93.2109	209.00
93.2371	198.00
93.2634	214.00
93.2896	199.00
93.3159	198.00
93.3421	190.00
93.3684	203.00
93.3946	206.00
93.4209	185.00
93.4472	198.00
93.4734	182.00
93.4997	183.00
93.5259	206.00
93.5522	213.00
93.5784	194.00
93.6047	206.00
93.6309	184.00
93.6572	219.00
93.6834	196.00
93.7097	206.00
93.7360	217.00
93.7622	244.00
93.7885	204.00
93.8147	207.00
93.8410	218.00
93.8672	209.00
93.8935	203.00
93.9197	197.00
93.9460	207.00
93.9722	243.00
93.9985	205.00
94.0248	244.00
94.0510	225.00
94.0773	212.00
94.1035	222.00
94.1298	231.00
94.1560	213.00
94.1823	263.00
94.2085	245.00
94.2348	217.00
94.2610	207.00
94.2873	251.00
94.3136	245.00
94.3398	276.00
94.3661	239.00
94.3923	266.00
94.4186	269.00
94.4448	275.00
94.4711	303.00
94.4973	321.00
94.5236	272.00
94.5498	289.00
94.5761	312.00
94.6024	326.00
94.6286	326.00
94.6549	396.00
94.6811	383.00
94.7074	453.00
94.7336	572.00
94.7599	662.00
94.7861	860.00
94.8124	1249.00
94.8386	1893.00
94.8649	2809.00
94.8912	4069.00
94.9174	4671.00
94.9437	3740.00
94.9699	2541.00
94.9962	1608.00
95.0224	1197.00
95.0487	873.00
95.0749	880.00
95.1012	815.00
95.1274	1002.00
95.1537	1310.00
95.1800	1872.00
95.2062	2289.00
95.2325	2497.00
95.2587	2030.00
95.2850	1383.00
95.3112	963.00
95.3375	699.00
95.3637	535.00
95.3900	452.00
95.4162	405.00
95.4425	353.00
95.4688	334.00
95.4950	305.00
95.5213	274.00
95.5475	303.00
95.5738	279.00
95.6000	287.00
95.6263	264.00
95.6525	273.00
95.6788	265.00
95.7051	247.00
95.7313	252.00
95.7576	210.00
95.7838	218.00
95.8101	239.00
95.8363	232.00
95.8626	215.00
95.8888	251.00
95.9151	233.00
95.9413	216.00
95.9676	218.00
95.9939	239.00
96.0201	219.00
96.0464	219.00
96.0726	215.00
96.0989	238.00
96.1251	203.00
96.1514	189.00
96.1776	216.00
96.2039	218.00
96.2301	211.00
96.2564	182.00
96.2827	227.00
96.3089	228.00
96.3352	214.00
96.3614	212.00
96.3877	193.00
96.4139	215.00
96.4402	199.00
96.4664	192.00
96.4927	203.00
96.5189	193.00
96.5452	174.00
96.5715	174.00
96.5977	203.00
96.6240	187.00
96.6502	205.00
96.6765	186.00
96.7027	209.00
96.7290	162.00
96.7552	179.00
96.7815	187.00
96.8077	212.00
96.8340	183.00
96.8603	176.00
96.8865	198.00
96.9128	184.00
96.9390	196.00
96.9653	182.00
96.9915	195.00
97.0178	199.00
97.0440	192.00
97.0703	207.00
97.0965	178.00
97.1228	194.00
97.1491	209.00
97.1753	202.00
97.2016	213.00
97.2278	161.00
97.2541	198.00
97.2803	185.00
97.3066	187.00
97.3328	212.00
97.3591	205.00
97.3853	187.00
97.4116	172.00
97.4379	190.00
97.4641	217.00
97.4904	162.00
97.5166	209.00
97.5429	210.00
97.5691	189.00
97.5954	223.00
97.6216	185.00
97.6479	194.00
97.6741	173.00
97.7004	190.00
97.7267	225.00
97.7529	179.00
97.7792	184.00
97.8054	215.00
97.8317	161.00
97.8579	173.00
97.8842	185.00
97.9104	195.00
97.9367	188.00
97.9629	188.00
97.9892	201.00
98.0155	203.00
98.0417	158.00
98.0680	178.00
98.0942	186.00
98.1205	185.00
98.1467	205.00
98.1730	182.00
98.1992	175.00
98.2255	181.00
98.2517	193.00
98.2780	184.00
98.3043	226.00
98.3305	180.00
98.3568	176.00
98.3830	169.00
98.4093	178.00
98.4355	187.00
98.4618	163.00
98.4880	187.00
98.5143	199.00
98.5405	197.00
98.5668	208.00
98.5931	201.00
98.6193	183.00
98.6456	199.00
98.6718	204.00
98.6981	198.00
98.7243	182.00
98.7506	173.00
98.7768	207.00
98.8031	181.00
98.8293	180.00
98.8556	180.00
98.8819	176.00
98.9081	173.00
98.9344	178.00
98.9606	175.00
98.9869	204.00
99.0131	161.00
99.0394	183.00
99.0656	164.00
99.0919	169.00
99.1181	188.00
99.1444	181.00
99.1707	186.00
99.1969	192.00
99.2232	183.00
99.2494	193.00
99.2757	175.00
99.3019	181.00
99.3282	185.00
99.3544	166.00
99.3807	184.00
99.4069	194.00
99.4332	170.00
99.4595	198.00
99.4857	193.00
99.5120	168.00
99.5382	177.00
99.5645	184.00
99.5907	202.00
99.6170	189.00
99.6432	182.00
99.6695	192.00
99.6957	162.00
99.7220	177.00
99.7483	195.00
99.7745	171.00
99.8008	195.00
99.8270	176.00
99.8533	185.00
99.8795	211.00
99.9058	185.00
99.9320	178.00
99.9583	181.00
99.9845	173.00
100.0108	165.00
100.0371	193.00
100.0633	167.00
100.0896	177.00
100.1158	182.00
100.1421	195.00
100.1683	198.00
100.1946	175.00
100.2208	185.00
100.2471	196.00
100.2733	200.00
100.2996	168.00
100.3259	179.00
100.3521	183.00
100.3784	190.00
100.4046	174.00
100.4309	194.00
100.4571	206.00
100.4834	167.00
100.5096	179.00
100.5359	200.00
100.5621	182.00
100.5884	202.00
100.6147	203.00
100.6409	151.00
100.6672	173.00
100.6934	196.00
100.7197	170.00
100.7459	179.00
100.7722	175.00
100.7984	181.00
100.8247	183.00
100.8509	178.00
100.8772	184.00
100.9035	182.00
100.9297	191.00
100.9560	166.00
100.9822	180.00
101.0085	169.00
101.0347	188.00
101.0610	178.00
101.0872	178.00
101.1135	163.00
101.1397	185.00
