pos	int	
61.2916	422.00	
61.3107	403.00	
61.3297	436.00	
61.3488	416.00	
61.3678	411.00	
61.3869	418.00	
61.4059	434.00	
61.4250	385.00	
61.4440	403.00	
61.4631	404.00	
61.4821	373.00	
61.5012	415.00	
61.5202	357.00	
61.5393	403.00	
61.5584	392.00	
61.5774	406.00	
61.5965	381.00	
61.6155	428.00	
61.6346	397.00	
61.6536	401.00	
61.6727	388.00	
61.6917	403.00	
61.7108	409.00	
61.7298	440.00	
61.7489	402.00	
61.7679	389.00	
61.7870	405.00	
61.8060	411.00	
61.8251	399.00	
61.8442	415.00	
61.8632	363.00	
61.8823	410.00	
61.9013	407.00	
61.9204	404.00	
61.9394	344.00	
61.9585	405.00	
61.9775	376.00	
61.9966	377.00	
62.0156	370.00	
62.0347	398.00	
62.0537	440.00	
62.0728	394.00	
62.0918	377.00	
62.1109	366.00	
62.1300	413.00	
62.1490	377.00	
62.1681	411.00	
62.1871	363.00	
62.2062	406.00	
62.2252	436.00	
62.2443	358.00	
62.2633	339.00	
62.2824	354.00	
62.3014	350.00	
62.3205	393.00	
62.3395	356.00	
62.3586	381.00	
62.3776	389.00	
62.3967	390.00	
62.4158	372.00	
62.4348	371.00	
62.4539	387.00	
62.4729	398.00	
62.4920	347.00	
62.5110	370.00	
62.5301	381.00	
62.5491	393.00	
62.5682	379.00	
62.5872	337.00	
62.6063	399.00	
62.6253	391.00	
62.6444	348.00	
62.6634	393.00	
62.6825	371.00	
62.7016	365.00	
62.7206	385.00	
62.7397	417.00	
62.7587	354.00	
62.7778	357.00	
62.7968	412.00	
62.8159	400.00	
62.8349	345.00	
62.8540	381.00	
62.8730	389.00	
62.8921	419.00	
62.9111	384.00	
62.9302	379.00	
62.9492	390.00	
62.9683	365.00	
62.9874	383.00	
63.0064	371.00	
63.0255	381.00	
63.0445	389.00	
63.0636	419.00	
63.0826	409.00	
63.1017	417.00	
63.1207	410.00	
63.1398	422.00	
63.1588	423.00	
63.1779	417.00	
63.1969	410.00	
63.2160	433.00	
63.2350	379.00	
63.2541	396.00	
63.2732	409.00	
63.2922	432.00	
63.3113	407.00	
63.3303	457.00	
63.3494	432.00	
63.3684	401.00	
63.3875	435.00	
63.4065	434.00	
63.4256	408.00	
63.4446	423.00	
63.4637	405.00	
63.4827	484.00	
63.5018	450.00	
63.5208	442.00	
63.5399	449.00	
63.5590	431.00	
63.5780	441.00	
63.5971	504.00	
63.6161	446.00	
63.6352	462.00	
63.6542	454.00	
63.6733	423.00	
63.6923	410.00	
63.7114	444.00	
63.7304	428.00	
63.7495	426.00	
63.7685	441.00	
63.7876	466.00	
63.8066	434.00	
63.8257	409.00	
63.8448	410.00	
63.8638	428.00	
63.8829	406.00	
63.9019	405.00	
63.9210	417.00	
63.9400	395.00	
63.9591	401.00	
63.9781	435.00	
63.9972	448.00	
64.0162	400.00	
64.0353	403.00	
64.0543	391.00	
64.0734	353.00	
64.0924	380.00	
64.1115	408.00	
64.1306	400.00	
64.1496	394.00	
64.1687	367.00	
64.1877	381.00	
64.2068	364.00	
64.2258	374.00	
64.2449	414.00	
64.2639	405.00	
64.2830	417.00	
64.3020	352.00	
64.3211	354.00	
64.3401	395.00	
64.3592	378.00	
64.3782	379.00	
64.3973	394.00	
64.4164	375.00	
64.4354	390.00	
64.4545	383.00	
64.4735	386.00	
64.4926	370.00	
64.5116	364.00	
64.5307	383.00	
64.5497	362.00	
64.5688	364.00	
64.5878	378.00	
64.6069	388.00	
64.6259	396.00	
64.6450	384.00	
64.6640	409.00	
64.6831	376.00	
64.7022	416.00	
64.7212	392.00	
64.7403	395.00	
64.7593	393.00	
64.7784	398.00	
64.7974	392.00	
64.8165	365.00	
64.8355	400.00	
64.8546	439.00	
64.8736	375.00	
64.8927	364.00	
64.9117	416.00	
64.9308	412.00	
64.9498	396.00	
64.9689	392.00	
64.9880	375.00	
65.0070	419.00	
65.0261	398.00	
65.0451	413.00	
65.0642	420.00	
65.0832	405.00	
65.1023	383.00	
65.1213	409.00	
65.1404	450.00	
65.1594	409.00	
65.1785	440.00	
65.1975	402.00	
65.2166	382.00	
65.2357	412.00	
65.2547	409.00	
65.2738	432.00	
65.2928	400.00	
65.3119	413.00	
65.3309	437.00	
65.3500	432.00	
65.3690	449.00	
65.3881	426.00	
65.4071	467.00	
65.4262	444.00	
65.4452	458.00	
65.4643	438.00	
65.4833	410.00	
65.5024	438.00	
65.5215	493.00	
65.5405	502.00	
65.5596	414.00	
65.5786	499.00	
65.5977	484.00	
65.6167	458.00	
65.6358	459.00	
65.6548	523.00	
65.6739	473.00	
65.6929	558.00	
65.7120	544.00	
65.7310	554.00	
65.7501	596.00	
65.7691	628.00	
65.7882	654.00	
65.8073	714.00	
65.8263	798.00	
65.8454	767.00	
65.8644	692.00	
65.8835	630.00	
65.9025	591.00	
65.9216	596.00	
65.9406	528.00	
65.9597	605.00	
65.9787	608.00	
65.9978	622.00	
66.0168	655.00	
66.0359	565.00	
66.0549	547.00	
66.0740	511.00	
66.0931	459.00	
66.1121	484.00	
66.1312	451.00	
66.1502	456.00	
66.1693	465.00	
66.1883	461.00	
66.2074	447.00	
66.2264	428.00	
66.2455	429.00	
66.2645	393.00	
66.2836	407.00	
66.3026	422.00	
66.3217	411.00	
66.3407	402.00	
66.3598	396.00	
66.3789	397.00	
66.3979	405.00	
66.4170	358.00	
66.4360	415.00	
66.4551	396.00	
66.4741	401.00	
66.4932	406.00	
66.5122	385.00	
66.5313	402.00	
66.5503	371.00	
66.5694	366.00	
66.5884	391.00	
66.6075	375.00	
66.6265	370.00	
66.6456	422.00	
66.6647	378.00	
66.6837	398.00	
66.7028	374.00	
66.7218	416.00	
66.7409	394.00	
66.7599	380.00	
66.7790	383.00	
66.7980	362.00	
66.8171	384.00	
66.8361	402.00	
66.8552	400.00	
66.8742	382.00	
66.8933	371.00	
66.9123	401.00	
66.9314	371.00	
66.9505	402.00	
66.9695	404.00	
66.9886	394.00	
67.0076	386.00	
67.0267	390.00	
67.0457	357.00	
67.0648	413.00	
67.0838	334.00	
67.1029	378.00	
67.1219	401.00	
67.1410	391.00	
67.1600	395.00	
67.1791	371.00	
67.1981	386.00	
67.2172	418.00	
67.2363	392.00	
67.2553	371.00	
67.2744	386.00	
67.2934	401.00	
67.3125	394.00	
67.3315	378.00	
67.3506	399.00	
67.3696	350.00	
67.3887	407.00	
67.4077	409.00	
67.4268	376.00	
67.4458	400.00	
67.4649	403.00	
67.4839	346.00	
67.5030	402.00	
67.5221	407.00	
67.5411	362.00	
67.5602	384.00	
67.5792	385.00	
67.5983	400.00	
67.6173	363.00	
67.6364	374.00	
67.6554	379.00	
67.6745	376.00	
67.6935	384.00	
67.7126	358.00	
67.7316	351.00	
67.7507	362.00	
67.7697	391.00	
67.7888	380.00	
67.8079	405.00	
67.8269	417.00	
67.8460	422.00	
67.8650	394.00	
67.8841	427.00	
67.9031	417.00	
67.9222	459.00	
67.9412	417.00	
67.9603	451.00	
67.9793	476.00	
67.9984	492.00	
68.0174	485.00	
68.0365	505.00	
68.0555	485.00	
68.0746	464.00	
68.0937	549.00	
68.1127	510.00	
68.1318	579.00	
68.1508	559.00	
68.1699	561.00	
68.1889	516.00	
68.2080	550.00	
68.2270	552.00	
68.2461	554.00	
68.2651	520.00	
68.2842	549.00	
68.3032	519.00	
68.3223	479.00	
68.3413	515.00	
68.3604	480.00	
68.3795	458.00	
68.3985	471.00	
68.4176	461.00	
68.4366	461.00	
68.4557	448.00	
68.4747	461.00	
68.4938	411.00	
68.5128	393.00	
68.5319	406.00	
68.5509	377.00	
68.5700	384.00	
68.5890	395.00	
68.6081	378.00	
68.6271	389.00	
68.6462	394.00	
68.6653	397.00	
68.6843	382.00	
68.7034	351.00	
68.7224	371.00	
68.7415	379.00	
68.7605	371.00	
68.7796	378.00	
68.7986	395.00	
68.8177	399.00	
68.8367	355.00	
68.8558	365.00	
68.8748	369.00	
68.8939	359.00	
68.9129	369.00	
68.9320	369.00	
68.9511	395.00	
68.9701	392.00	
68.9892	384.00	
69.0082	404.00	
69.0273	390.00	
69.0463	430.00	
69.0654	425.00	
69.0844	430.00	
69.1035	467.00	
69.1225	496.00	
69.1416	469.00	
69.1606	488.00	
69.1797	503.00	
69.1987	496.00	
69.2178	466.00	
69.2369	480.00	
69.2559	487.00	
69.2750	441.00	
69.2940	489.00	
69.3131	476.00	
69.3321	485.00	
69.3512	458.00	
69.3702	489.00	
69.3893	486.00	
69.4083	487.00	
69.4274	479.00	
69.4464	484.00	
69.4655	481.00	
69.4845	484.00	
69.5036	429.00	
69.5227	475.00	
69.5417	488.00	
69.5608	485.00	
69.5798	523.00	
69.5989	499.00	
69.6179	480.00	
69.6370	459.00	
69.6560	499.00	
69.6751	445.00	
69.6941	432.00	
69.7132	397.00	
69.7322	422.00	
69.7513	428.00	
69.7703	426.00	
69.7894	398.00	
69.8085	427.00	
69.8275	424.00	
69.8466	424.00	
69.8656	389.00	
69.8847	392.00	
69.9037	401.00	
69.9228	403.00	
69.9418	375.00	
69.9609	379.00	
69.9799	377.00	
69.9990	379.00	
70.0180	359.00	
70.0371	347.00	
70.0561	372.00	
70.0752	368.00	
70.0943	358.00	
70.1133	380.00	
70.1324	347.00	
70.1514	346.00	
70.1705	357.00	
70.1895	362.00	
70.2086	328.00	
70.2276	399.00	
70.2467	340.00	
70.2657	360.00	
70.2848	340.00	
70.3038	367.00	
70.3229	335.00	
70.3419	370.00	
70.3610	357.00	
70.3801	344.00	
70.3991	350.00	
70.4182	369.00	
70.4372	372.00	
70.4563	381.00	
70.4753	334.00	
70.4944	358.00	
70.5134	367.00	
70.5325	371.00	
70.5515	404.00	
70.5706	379.00	
70.5896	376.00	
70.6087	359.00	
70.6277	385.00	
70.6468	379.00	
70.6659	356.00	
70.6849	404.00	
70.7040	441.00	
70.7230	381.00	
70.7421	374.00	
70.7611	372.00	
70.7802	364.00	
70.7992	380.00	
70.8183	359.00	
70.8373	373.00	
70.8564	348.00	
70.8754	361.00	
70.8945	366.00	
70.9135	366.00	
70.9326	377.00	
70.9517	393.00	
70.9707	381.00	
70.9898	395.00	
71.0088	402.00	
71.0279	390.00	
71.0469	368.00	
71.0660	384.00	
71.0850	386.00	
71.1041	368.00	
71.1231	390.00	
71.1422	427.00	
71.1612	359.00	
71.1803	384.00	
71.1993	373.00	
71.2184	353.00	
71.2375	342.00	
71.2565	368.00	
71.2756	369.00	
71.2946	349.00	
71.3137	372.00	
71.3327	351.00	
71.3518	359.00	
71.3708	337.00	
71.3899	371.00	
71.4089	368.00	
71.4280	362.00	
71.4470	343.00	
71.4661	346.00	
71.4851	375.00	
71.5042	316.00	
71.5233	326.00	
71.5423	381.00	
71.5614	346.00	
71.5804	343.00	
71.5995	357.00	
71.6185	346.00	
71.6376	353.00	
71.6566	360.00	
71.6757	325.00	
71.6947	317.00	
71.7138	332.00	
71.7328	330.00	
71.7519	330.00	
71.7709	375.00	
71.7900	279.00	
71.8091	341.00	
71.8281	360.00	
71.8472	331.00	
71.8662	344.00	
71.8853	354.00	
71.9043	345.00	
71.9234	352.00	
71.9424	340.00	
71.9615	336.00	
71.9805	357.00	
71.9996	336.00	
72.0186	362.00	
72.0377	350.00	
72.0567	367.00	
72.0758	331.00	
72.0949	348.00	
72.1139	362.00	
72.1330	389.00	
72.1520	341.00	
72.1711	369.00	
72.1901	350.00	
72.2092	370.00	
72.2282	371.00	
72.2473	382.00	
72.2663	386.00	
72.2854	373.00	
72.3044	350.00	
72.3235	382.00	
72.3425	342.00	
72.3616	356.00	
72.3807	340.00	
72.3997	342.00	
72.4188	357.00	
72.4378	352.00	
72.4569	343.00	
72.4759	377.00	
72.4950	322.00	
72.5140	360.00	
72.5331	365.00	
72.5521	369.00	
72.5712	337.00	
72.5902	311.00	
72.6093	356.00	
72.6283	365.00	
72.6474	375.00	
72.6665	340.00	
72.6855	339.00	
72.7046	370.00	
72.7236	351.00	
72.7427	327.00	
72.7617	285.00	
72.7808	341.00	
72.7998	364.00	
72.8189	352.00	
72.8379	348.00	
72.8570	329.00	
72.8760	349.00	
72.8951	359.00	
72.9141	363.00	
72.9332	311.00	
72.9523	331.00	
72.9713	355.00	
72.9904	376.00	
73.0094	335.00	
73.0285	344.00	
73.0475	350.00	
73.0666	363.00	
73.0856	333.00	
73.1047	319.00	
73.1237	330.00	
73.1428	341.00	
73.1618	340.00	
73.1809	357.00	
73.1999	359.00	
73.2190	358.00	
73.2381	331.00	
73.2571	327.00	
73.2762	325.00	
73.2952	360.00	
73.3143	326.00	
73.3333	356.00	
73.3524	355.00	
73.3714	344.00	
73.3905	332.00	
73.4095	364.00	
73.4286	352.00	
73.4476	314.00	
73.4667	322.00	
73.4857	373.00	
73.5048	358.00	
73.5239	337.00	
73.5429	309.00	
73.5620	322.00	
73.5810	363.00	
73.6001	350.00	
73.6191	365.00	
73.6382	297.00	
73.6572	338.00	
73.6763	333.00	
73.6953	322.00	
73.7144	359.00	
73.7334	362.00	
73.7525	371.00	
73.7715	316.00	
73.7906	345.00	
73.8097	366.00	
73.8287	342.00	
73.8478	340.00	
73.8668	346.00	
73.8859	356.00	
73.9049	336.00	
73.9240	333.00	
73.9430	349.00	
73.9621	349.00	
73.9811	303.00	
74.0002	313.00	
74.0192	356.00	
74.0383	290.00	
74.0573	330.00	
74.0764	348.00	
74.0955	344.00	
74.1145	329.00	
74.1336	341.00	
74.1526	313.00	
74.1717	322.00	
74.1907	348.00	
74.2098	336.00	
74.2288	350.00	
74.2479	347.00	
74.2669	315.00	
74.2860	331.00	
74.3050	347.00	
74.3241	328.00	
74.3431	331.00	
74.3622	315.00	
74.3813	304.00	
74.4003	334.00	
74.4194	306.00	
74.4384	324.00	
74.4575	319.00	
74.4765	286.00	
74.4956	325.00	
74.5146	333.00	
74.5337	330.00	
74.5527	324.00	
74.5718	318.00	
74.5908	299.00	
74.6099	303.00	
74.6289	309.00	
74.6480	326.00	
74.6671	279.00	
74.6861	308.00	
74.7052	334.00	
74.7242	327.00	
74.7433	291.00	
74.7623	297.00	
74.7814	308.00	
74.8004	301.00	
74.8195	310.00	
74.8385	336.00	
74.8576	314.00	
74.8766	316.00	
74.8957	306.00	
74.9147	354.00	
74.9338	316.00	
74.9529	323.00	
74.9719	267.00	
74.9910	333.00	
75.0100	284.00	
75.0291	300.00	
75.0481	285.00	
75.0672	327.00	
75.0862	329.00	
75.1053	346.00	
75.1243	333.00	
75.1434	312.00	
75.1624	327.00	
75.1815	274.00	
75.2006	304.00	
75.2196	331.00	
75.2387	290.00	
75.2577	284.00	
75.2768	317.00	
75.2958	302.00	
75.3149	285.00	
75.3339	326.00	
75.3530	290.00	
75.3720	297.00	
75.3911	310.00	
75.4101	338.00	
75.4292	283.00	
75.4482	294.00	
75.4673	332.00	
75.4864	323.00	
75.5054	343.00	
75.5245	340.00	
75.5435	290.00	
75.5626	313.00	
75.5816	333.00	
75.6007	354.00	
75.6197	303.00	
75.6388	324.00	
75.6578	325.00	
75.6769	296.00	
75.6959	308.00	
75.7150	343.00	
75.7340	319.00	
75.7531	333.00	
75.7722	313.00	
75.7912	330.00	
75.8103	357.00	
75.8293	338.00	
75.8484	335.00	
75.8674	327.00	
75.8865	328.00	
75.9055	338.00	
75.9246	373.00	
75.9436	324.00	
75.9627	333.00	
75.9817	350.00	
76.0008	371.00	
76.0198	337.00	
76.0389	358.00	
76.0580	367.00	
76.0770	349.00	
76.0961	341.00	
76.1151	366.00	
76.1342	358.00	
76.1532	342.00	
76.1723	385.00	
76.1913	341.00	
76.2104	354.00	
76.2294	407.00	
76.2485	376.00	
76.2675	371.00	
76.2866	396.00	
76.3056	416.00	
76.3247	428.00	
76.3438	392.00	
76.3628	395.00	
76.3819	434.00	
76.4009	415.00	
76.4200	472.00	
76.4390	452.00	
76.4581	459.00	
76.4771	445.00	
76.4962	503.00	
76.5152	447.00	
76.5343	444.00	
76.5533	461.00	
76.5724	480.00	
76.5914	435.00	
76.6105	480.00	
76.6296	454.00	
76.6486	429.00	
76.6677	421.00	
76.6867	418.00	
76.7058	421.00	
76.7248	467.00	
76.7439	450.00	
76.7629	412.00	
76.7820	392.00	
76.8010	448.00	
76.8201	426.00	
76.8391	410.00	
76.8582	404.00	
76.8772	375.00	
76.8963	381.00	
76.9154	360.00	
76.9344	354.00	
76.9535	405.00	
76.9725	370.00	
76.9916	369.00	
77.0106	376.00	
77.0297	350.00	
77.0487	336.00	
77.0678	387.00	
77.0868	381.00	
77.1059	343.00	
77.1249	326.00	
77.1440	377.00	
77.1630	346.00	
77.1821	391.00	
77.2012	350.00	
77.2202	350.00	
77.2393	328.00	
77.2583	378.00	
77.2774	364.00	
77.2964	376.00	
77.3155	381.00	
77.3345	405.00	
77.3536	396.00	
77.3726	407.00	
77.3917	342.00	
77.4107	395.00	
77.4298	380.00	
77.4488	375.00	
77.4679	422.00	
77.4870	421.00	
77.5060	429.00	
77.5251	460.00	
77.5441	428.00	
77.5632	429.00	
77.5822	421.00	
77.6013	444.00	
77.6203	408.00	
77.6394	434.00	
77.6584	442.00	
77.6775	433.00	
77.6965	431.00	
77.7156	438.00	
77.7346	386.00	
77.7537	401.00	
77.7728	424.00	
77.7918	398.00	
77.8109	428.00	
77.8299	391.00	
77.8490	397.00	
77.8680	385.00	
77.8871	347.00	
77.9061	386.00	
77.9252	364.00	
77.9442	355.00	
77.9633	380.00	
77.9823	341.00	
78.0014	366.00	
78.0204	312.00	
78.0395	330.00	
78.0586	345.00	
78.0776	341.00	
78.0967	319.00	
78.1157	344.00	
78.1348	322.00	
78.1538	321.00	
78.1729	326.00	
78.1919	356.00	
78.2110	323.00	
78.2300	289.00	
78.2491	322.00	
78.2681	318.00	
78.2872	292.00	
78.3062	310.00	
78.3253	321.00	
78.3444	311.00	
78.3634	313.00	
78.3825	271.00	
78.4015	298.00	
78.4206	288.00	
78.4396	312.00	
78.4587	297.00	
78.4777	293.00	
78.4968	274.00	
78.5158	291.00	
78.5349	291.00	
78.5539	306.00	
78.5730	300.00	
78.5920	311.00	
78.6111	319.00	
78.6302	297.00	
78.6492	316.00	
78.6683	289.00	
78.6873	317.00	
78.7064	289.00	
78.7254	299.00	
78.7445	277.00	
78.7635	269.00	
78.7826	288.00	
78.8016	300.00	
78.8207	265.00	
78.8397	262.00	
78.8588	289.00	
78.8778	256.00	
78.8969	304.00	
78.9160	279.00	
78.9350	306.00	
78.9541	288.00	
78.9731	304.00	
78.9922	312.00	
79.0112	286.00	
79.0303	277.00	
79.0493	292.00	
79.0684	318.00	
79.0874	312.00	
79.1065	294.00	
79.1255	292.00	
79.1446	297.00	
79.1636	279.00	
79.1827	282.00	
79.2018	286.00	
79.2208	311.00	
79.2399	316.00	
79.2589	300.00	
79.2780	299.00	
79.2970	284.00	
79.3161	323.00	
79.3351	289.00	
79.3542	318.00	
79.3732	292.00	
79.3923	305.00	
79.4113	286.00	
79.4304	295.00	
79.4494	282.00	
79.4685	300.00	
79.4876	345.00	
79.5066	291.00	
79.5257	305.00	
79.5447	355.00	
79.5638	311.00	
79.5828	288.00	
79.6019	272.00	
79.6209	269.00	
79.6400	312.00	
79.6590	268.00	
79.6781	280.00	
79.6971	311.00	
79.7162	265.00	
79.7352	302.00	
79.7543	296.00	
79.7734	318.00	
79.7924	288.00	
79.8115	298.00	
79.8305	291.00	
79.8496	301.00	
79.8686	283.00	
79.8877	301.00	
79.9067	305.00	
79.9258	306.00	
79.9448	280.00	
79.9639	336.00	
79.9829	305.00	
80.0020	291.00	
80.0210	302.00	
80.0401	296.00	
80.0592	292.00	
80.0782	277.00	
80.0973	307.00	
80.1163	287.00	
80.1354	352.00	
80.1544	272.00	
80.1735	296.00	
80.1925	288.00	
80.2116	316.00	
80.2306	305.00	
80.2497	288.00	
80.2687	283.00	
80.2878	306.00	
80.3068	316.00	
80.3259	278.00	
80.3450	273.00	
80.3640	303.00	
80.3831	291.00	
80.4021	332.00	
80.4212	329.00	
80.4402	325.00	
80.4593	297.00	
80.4783	332.00	
80.4974	321.00	
80.5164	347.00	
80.5355	275.00	
80.5545	324.00	
80.5736	336.00	
80.5926	311.00	
80.6117	284.00	
80.6308	305.00	
80.6498	317.00	
80.6689	307.00	
80.6879	344.00	
80.7070	333.00	
80.7260	334.00	
80.7451	307.00	
80.7641	341.00	
80.7832	313.00	
80.8022	299.00	
80.8213	334.00	
80.8403	354.00	
80.8594	317.00	
80.8784	309.00	
80.8975	324.00	
80.9166	325.00	
80.9356	349.00	
80.9547	329.00	
80.9737	316.00	
80.9928	308.00	
81.0118	291.00	
81.0309	323.00	
81.0499	320.00	
81.0690	332.00	
81.0880	368.00	
81.1071	340.00	
81.1261	314.00	
81.1452	310.00	
81.1642	350.00	
81.1833	324.00	
81.2024	319.00	
81.2214	339.00	
81.2405	318.00	
81.2595	367.00	
81.2786	353.00	
81.2976	341.00	
81.3167	358.00	
81.3357	378.00	
81.3548	293.00	
81.3738	297.00	
81.3929	351.00	
81.4119	350.00	
81.4310	355.00	
81.4500	388.00	
81.4691	398.00	
81.4882	381.00	
81.5072	351.00	
81.5263	356.00	
81.5453	365.00	
81.5644	354.00	
81.5834	357.00	
81.6025	353.00	
81.6215	387.00	
81.6406	355.00	
81.6596	329.00	
81.6787	343.00	
81.6977	350.00	
81.7168	358.00	
81.7358	344.00	
81.7549	371.00	
81.7740	346.00	
81.7930	358.00	
81.8121	368.00	
81.8311	369.00	
81.8502	355.00	
81.8692	366.00	
81.8883	385.00	
81.9073	390.00	
81.9264	350.00	
81.9454	404.00	
81.9645	356.00	
81.9835	340.00	
82.0026	335.00	
82.0216	343.00	
82.0407	319.00	
82.0598	340.00	
82.0788	362.00	
82.0979	320.00	
82.1169	368.00	
82.1360	365.00	
82.1550	347.00	
82.1741	355.00	
82.1931	341.00	
82.2122	319.00	
82.2312	345.00	
82.2503	318.00	
82.2693	307.00	
82.2884	314.00	
82.3074	327.00	
82.3265	345.00	
82.3456	314.00	
82.3646	320.00	
82.3837	316.00	
82.4027	378.00	
82.4218	328.00	
82.4408	321.00	
82.4599	315.00	
82.4789	334.00	
82.4980	307.00	
82.5170	323.00	
82.5361	334.00	
82.5551	361.00	
82.5742	313.00	
82.5932	340.00	
82.6123	332.00	
82.6314	358.00	
82.6504	328.00	
82.6695	283.00	
82.6885	345.00	
82.7076	318.00	
82.7266	349.00	
82.7457	316.00	
82.7647	303.00	
82.7838	343.00	
82.8028	313.00	
82.8219	291.00	
82.8409	323.00	
82.8600	299.00	
82.8790	299.00	
82.8981	321.00	
82.9172	327.00	
82.9362	295.00	
82.9553	308.00	
82.9743	337.00	
82.9934	302.00	
83.0124	260.00	
83.0315	336.00	
83.0505	323.00	
83.0696	281.00	
83.0886	314.00	
83.1077	308.00	
83.1267	310.00	
83.1458	296.00	
83.1648	288.00	
83.1839	292.00	
83.2030	305.00	
83.2220	351.00	
83.2411	317.00	
83.2601	299.00	
83.2792	305.00	
83.2982	313.00	
83.3173	278.00	
83.3363	273.00	
83.3554	296.00	
83.3744	313.00	
83.3935	306.00	
83.4125	295.00	
83.4316	334.00	
83.4506	303.00	
83.4697	287.00	
83.4888	290.00	
83.5078	274.00	
83.5269	332.00	
83.5459	323.00	
83.5650	302.00	
83.5840	307.00	
83.6031	326.00	
83.6221	292.00	
83.6412	299.00	
83.6602	303.00	
83.6793	319.00	
83.6983	288.00	
83.7174	291.00	
83.7364	305.00	
83.7555	330.00	
83.7746	274.00	
83.7936	297.00	
83.8127	287.00	
83.8317	268.00	
83.8508	279.00	
83.8698	299.00	
83.8889	312.00	
83.9079	308.00	
83.9270	281.00	
83.9460	300.00	
83.9651	279.00	
83.9841	299.00	
84.0032	299.00	
84.0222	290.00	
84.0413	280.00	
84.0604	313.00	
84.0794	334.00	
84.0985	353.00	
84.1175	323.00	
84.1366	289.00	
84.1556	299.00	
84.1747	298.00	
84.1937	298.00	
84.2128	304.00	
84.2318	314.00	
84.2509	290.00	
84.2699	332.00	
84.2890	311.00	
84.3080	309.00	
84.3271	326.00	
84.3462	303.00	
84.3652	313.00	
84.3843	337.00	
84.4033	313.00	
84.4224	279.00	
84.4414	305.00	
84.4605	336.00	
84.4795	276.00	
84.4986	304.00	
84.5176	344.00	
84.5367	313.00	
84.5557	321.00	
84.5748	319.00	
84.5938	279.00	
84.6129	308.00	
84.6320	293.00	
84.6510	299.00	
84.6701	308.00	
84.6891	281.00	
84.7082	296.00	
84.7272	313.00	
84.7463	305.00	
84.7653	324.00	
84.7844	288.00	
84.8034	320.00	
84.8225	312.00	
84.8415	264.00	
84.8606	294.00	
84.8796	277.00	
84.8987	287.00	
84.9178	312.00	
84.9368	269.00	
84.9559	276.00	
84.9749	291.00	
84.9940	293.00	
85.0130	271.00	
85.0321	259.00	
85.0511	285.00	
85.0702	293.00	
85.0892	270.00	
85.1083	311.00	
85.1273	274.00	
85.1464	286.00	
85.1655	276.00	
85.1845	263.00	
85.2036	247.00	
85.2226	272.00	
85.2417	283.00	
85.2607	293.00	
85.2798	307.00	
85.2988	260.00	
85.3179	286.00	
85.3369	271.00	
85.3560	304.00	
85.3750	262.00	
85.3941	246.00	
85.4131	316.00	
85.4322	294.00	
85.4513	253.00	
85.4703	271.00	
85.4894	237.00	
85.5084	257.00	
85.5275	236.00	
85.5465	259.00	
85.5656	271.00	
85.5846	273.00	
85.6037	263.00	
85.6227	254.00	
85.6418	266.00	
85.6608	248.00	
85.6799	243.00	
85.6989	281.00	
85.7180	282.00	
85.7371	281.00	
85.7561	275.00	
85.7752	275.00	
85.7942	267.00	
85.8133	265.00	
85.8323	270.00	
85.8514	247.00	
85.8704	253.00	
85.8895	271.00	
85.9085	278.00	
85.9276	260.00	
85.9466	274.00	
85.9657	275.00	
85.9847	261.00	
86.0038	266.00	
86.0229	263.00	
86.0419	259.00	
86.0610	280.00	
86.0800	268.00	
86.0991	257.00	
86.1181	281.00	
86.1372	266.00	
86.1562	254.00	
86.1753	266.00	
86.1943	245.00	
86.2134	248.00	
86.2324	258.00	
86.2515	261.00	
86.2705	269.00	
86.2896	268.00	
86.3087	275.00	
86.3277	262.00	
86.3468	280.00	
86.3658	292.00	
86.3849	272.00	
86.4039	261.00	
86.4230	285.00	
86.4420	240.00	
86.4611	275.00	
86.4801	268.00	
86.4992	272.00	
86.5182	257.00	
86.5373	278.00	
86.5563	220.00	
86.5754	273.00	
86.5945	258.00	
86.6135	259.00	
86.6326	249.00	
86.6516	272.00	
86.6707	263.00	
86.6897	263.00	
86.7088	291.00	
86.7278	256.00	
86.7469	277.00	
86.7659	259.00	
86.7850	270.00	
86.8040	262.00	
86.8231	282.00	
86.8421	260.00	
86.8612	251.00	
86.8803	289.00	
86.8993	256.00	
86.9184	247.00	
86.9374	237.00	
86.9565	266.00	
86.9755	249.00	
86.9946	256.00	
87.0136	285.00	
87.0327	260.00	
87.0517	258.00	
87.0708	283.00	
87.0898	273.00	
87.1089	276.00	
87.1279	270.00	
87.1470	283.00	
87.1661	285.00	
87.1851	265.00	
87.2042	262.00	
87.2232	257.00	
87.2423	243.00	
87.2613	256.00	
87.2804	292.00	
87.2994	305.00	
87.3185	261.00	
87.3375	257.00	
87.3566	279.00	
87.3756	261.00	
87.3947	272.00	
87.4137	267.00	
87.4328	282.00	
87.4519	269.00	
87.4709	249.00	
87.4900	273.00	
87.5090	252.00	
87.5281	290.00	
87.5471	303.00	
87.5662	271.00	
87.5852	293.00	
87.6043	251.00	
87.6233	284.00	
87.6424	273.00	
87.6614	269.00	
87.6805	274.00	
87.6995	279.00	
87.7186	264.00	
87.7377	258.00	
87.7567	299.00	
87.7758	305.00	
87.7948	247.00	
87.8139	260.00	
87.8329	300.00	
87.8520	274.00	
87.8710	315.00	
87.8901	283.00	
87.9091	272.00	
87.9282	310.00	
