62b4719687b508edb55130a2,62b470363e8a563e696d2f4e,62b4719687b508edb55130a4,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b4719687b508edb55130a4""}}","{""runningTime(s)"": 1.1101622581481934}",62b47037763f12303f754d1e
62b47196f48c6f2ac247fd7e,62b470363e8a563e696d2f48,62b47196f48c6f2ac247fd80,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b47196f48c6f2ac247fd80""}}","{""runningTime(s)"": 1.118847131729126}",62b47037763f12303f754d1e
62b4719694b9b9e984df9b08,62b470363e8a563e696d2f3c,62b4719894b9b9e984df9b0e,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b4719694b9b9e984df9b0a""}}","{""runningTime(s)"": 1.0914480686187744}",62b47037763f12303f754d1e
62b471962e22a91b86c3a275,62b470363e8a563e696d2f66,62b471922e22a91b86c3a267,62b47145d75e3cfc7b3e2ae6,"{""peaklist"": {""$oid"": ""62b471962e22a91b86c3a277""}}","{""runningTime(s)"": 1.0759789943695068}",62b47037763f12303f754d1e
62b471962ed99c9d27b4ac5f,62b470363e8a563e696d2f60,62b471932ed99c9d27b4ac55,62b471458e9cc39f1a6fd3aa,"{""peaklist"": {""$oid"": ""62b471962ed99c9d27b4ac61""}}","{""runningTime(s)"": 1.085287094116211}",62b47037763f12303f754d1e
62b471968fb08d6cf5cbdfbb,62b470363e8a563e696d2f5a,62b471948fb08d6cf5cbdfb5,62b47144186ae673a7bed96a,"{""peaklist"": {""$oid"": ""62b471968fb08d6cf5cbdfbd""}}","{""runningTime(s)"": 1.0905852317810059}",62b47037763f12303f754d1e
62b471966eca6153bf6a09bf,62b470363e8a563e696d2f24,62b471a26eca6153bf6a09dd,62b4714002d73e6944874563,"{""peaklist"": {""$oid"": ""62b471966eca6153bf6a09c1""}}","{""runningTime(s)"": 0.7059979438781738}",62b47037763f12303f754d1e
62b47196f45cb6d246604ae2,62b470363e8a563e696d2f2a,62b4719ef45cb6d246604af4,62b4714002d73e6944874563,"{""peaklist"": {""$oid"": ""62b47196f45cb6d246604ae4""}}","{""runningTime(s)"": 0.7893590927124023}",62b47037763f12303f754d1e
62b47196ac953d595536e5e5,62b470363e8a563e696d2f36,62b4719bac953d595536e5ef,62b47141a949e03638c27d0b,"{""peaklist"": {""$oid"": ""62b47196ac953d595536e5e7""}}","{""runningTime(s)"": 0.7864570617675781}",62b47037763f12303f754d1e
62b4719718315e939ec3caf0,62b470363e8a563e696d2f54,62b4719418315e939ec3caea,62b47144186ae673a7bed96a,"{""peaklist"": {""$oid"": ""62b4719718315e939ec3caf2""}}","{""runningTime(s)"": 1.1956968307495117}",62b47037763f12303f754d1e
62b47197715ca42b1769a51d,62b470363e8a563e696d2f30,62b4719d715ca42b1769a52b,62b471406686637d4dd01d53,"{""peaklist"": {""$oid"": ""62b47197715ca42b1769a51f""}}","{""runningTime(s)"": 1.1963849067687988}",62b47037763f12303f754d1e
62b4719742888567b927a37e,62b470363e8a563e696d2f42,62b4719742888567b927a380,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b4719742888567b927a380""}}","{""runningTime(s)"": 1.1907429695129395}",62b47037763f12303f754d1e
62b4719787b508edb55130a6,62b470363e8a563e696d2f4e,62b4719687b508edb55130a4,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b4719887b508edb55130a8""}}","{""runningTime(s)"": 1.5167880058288574}",62b47037763f12303f754d1e
62b47198f48c6f2ac247fd82,62b470363e8a563e696d2f48,62b47196f48c6f2ac247fd80,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b47198f48c6f2ac247fd84""}}","{""runningTime(s)"": 1.629796028137207}",62b47037763f12303f754d1e
62b4719894b9b9e984df9b0c,62b470363e8a563e696d2f3c,62b4719894b9b9e984df9b0e,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b4719894b9b9e984df9b0e""}}","{""runningTime(s)"": 1.721102237701416}",62b47037763f12303f754d1e
62b471988fb08d6cf5cbdfbf,62b470363e8a563e696d2f5a,62b471948fb08d6cf5cbdfb5,62b471458e9cc39f1a6fd3aa,"{""peaklist"": {""$oid"": ""62b471988fb08d6cf5cbdfc1""}}","{""runningTime(s)"": 1.704693078994751}",62b47037763f12303f754d1e
62b471982e22a91b86c3a279,62b470363e8a563e696d2f67,62b471a52e22a91b86c3a2a3,62b4713c1e7729b4e73cc274,"{""peaklist"": {""$oid"": ""62b471982e22a91b86c3a27b""}}","{""runningTime(s)"": 1.7316431999206543}",62b47037763f12303f754d1e
62b471982ed99c9d27b4ac63,62b470363e8a563e696d2f60,62b471932ed99c9d27b4ac55,62b47145d75e3cfc7b3e2ae6,"{""peaklist"": {""$oid"": ""62b471982ed99c9d27b4ac65""}}","{""runningTime(s)"": 1.7142198085784912}",62b47037763f12303f754d1e
62b47199715ca42b1769a521,62b470363e8a563e696d2f30,62b4719d715ca42b1769a52b,62b47141a949e03638c27d0b,"{""peaklist"": {""$oid"": ""62b47199715ca42b1769a523""}}","{""runningTime(s)"": 1.8624329566955566}",62b47037763f12303f754d1e
62b471996eca6153bf6a09c3,62b470363e8a563e696d2f24,62b471a26eca6153bf6a09dd,62b471406686637d4dd01d53,"{""peaklist"": {""$oid"": ""62b471996eca6153bf6a09c5""}}","{""runningTime(s)"": 2.5287108421325684}",62b47037763f12303f754d1e
62b47199f45cb6d246604ae6,62b470363e8a563e696d2f2a,62b4719ef45cb6d246604af4,62b471406686637d4dd01d53,"{""peaklist"": {""$oid"": ""62b47199f45cb6d246604ae8""}}","{""runningTime(s)"": 2.5974690914154053}",62b47037763f12303f754d1e
